file	mll
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.439483
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.547517
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.487756
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.440028
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.437573
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.545489
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.484927
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.436743
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.436310
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.543940
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.484837
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.435477
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.435037
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.542749
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.483495
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.434620
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.434123
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.541944
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.482493
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.432248
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.431220
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.539229
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.478637
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.424809
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.427603
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.535136
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.477435
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.423141
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.425855
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.533421
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.475304
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.421590
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.424257
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.532677
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.473762
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.418196
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__04_BGI4.mll.out	-8.420764
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__04_BGI4.mll.out	-8.529564
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.468855
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.541671
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.538490
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.552698
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.538490
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.552699
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.538490
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.552701
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.537906
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.552138
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.538239
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.553036
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.538237
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.553040
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.537654
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.552465
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.537001
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.551796
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.537144
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.537795
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.552598
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.536572
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.537208
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.552024
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.536230
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.536904
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.551665
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.539421
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.536236
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.551057
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.531755
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.532194
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.547539
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.507049
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.530966
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.531340
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.546587
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.506088
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.530389
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.530688
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.545922
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.505434
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.532267
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.528507
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.543713
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.503243
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.523938
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.523650
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.539403
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.498732
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.522789
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.522455
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.538149
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.497425
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.522068
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.521593
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.537301
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.496556
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.523321
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.520010
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.533821
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.493121
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.510031
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.506225
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.525066
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.484156
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.508209
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.504520
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.523198
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.482276
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.506854
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMMM5.mll.out	-8.503214
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMMM5.mll.out	-8.521849
