file	mll
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.100672
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.597280
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.447221
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149849
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.579402
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.493761
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.100672
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.597284
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.446534
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149849
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.579408
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.492960
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.100590
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.595689
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.449039
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149792
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.577877
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.493676
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.100590
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.595691
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.449013
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149792
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.577879
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.493467
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.100590
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.595693
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.448427
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149792
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.577882
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.492863
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGI2.mll.out	-8.100590
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGI3.mll.out	-8.595719
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGI4.mll.out	-8.447506
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149792
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.577905
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.491784
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149722
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.576200
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.493448
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149722
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.576204
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.492643
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149722
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.576208
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.492178
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGI1.mll.out	-6.483658
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGI2.mll.out	-8.149722
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGI3.mll.out	-8.576269
stages_bg_stages_mv_BGI1_BGI2_BGI3_BGI4__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGI4.mll.out	-8.490936
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093481
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310394
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.297680
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.514499
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.213473
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.229649
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.298991
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.541672
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093481
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310394
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.297680
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.514500
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.213473
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.229649
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.298991
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.541673
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093481
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310394
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.297680
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.514500
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.213456
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.229645
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.298957
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.541106
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093464
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310445
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.297638
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p001__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.513928
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.213615
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.229707
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.296105
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.538695
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093688
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310363
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.294845
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.514265
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.213613
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.229706
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.296093
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.538702
